No.,Time,Source,Destination,Protocol,Length,HID Data,Info
2637,14.079186,host,1.37.1,USB,91,40fa0001022d00384c05fa8002089da2608263e4103060a2631120a321a322110033082b60a1609163e4003763ec000160b10033052b62a123ea0007809164c4,URB_INTERRUPT out
2638,14.08119,1.37.1,host,USB,27,,URB_INTERRUPT out
2639,14.083115,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2640,14.083134,host,1.37.1,USB,27,,URB_INTERRUPT in
2641,14.083198,host,1.37.1,USB,91,40fa0001022e00384c05fa800208ce432060b11c3361dc000181d8402084e4003784ec000181dc402061d840208b3b8c3b63ec001061dc4020253361dc020160,URB_INTERRUPT out
2642,14.085126,1.37.1,host,USB,27,,URB_INTERRUPT out
2643,14.08713,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2644,14.087165,host,1.37.1,USB,27,,URB_INTERRUPT in
2645,14.087206,host,1.37.1,USB,91,40fa0001022f00384c05fa800208ff8263e40130c06c60a21033170400ff005055aa660000000030a0550050c45500306699550000010040004a005000450050,URB_INTERRUPT out
2646,14.089125,1.37.1,host,USB,27,,URB_INTERRUPT out
2647,14.091126,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2648,14.09116,host,1.37.1,USB,27,,URB_INTERRUPT in
2649,14.091752,host,1.37.1,USB,91,40fa0001023000384c05fa8002093000460050004800500a3060b5641360b5ffe3fcfb92140000d114036d836c01310030ffe379fd0131013044e44f01ffe373,URB_INTERRUPT out
2650,14.093117,1.37.1,host,USB,27,,URB_INTERRUPT out
2651,14.095145,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2652,14.095249,host,1.37.1,USB,27,,URB_INTERRUPT in
2653,14.095405,host,1.37.1,USB,91,40fa0001023100384c05fa80020961fdffe3fdfe9114d1147a125a12203140b320320a3040b3581220a2581280821032107540b3521240b3ffe3d7fb513c0364,URB_INTERRUPT out
2654,14.09714,1.37.1,host,USB,27,,URB_INTERRUPT out
2655,14.099128,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2656,14.099163,host,1.37.1,USB,27,,URB_INTERRUPT in
2657,14.099179,host,1.37.1,USB,91,40fa0001023200384c05fa800209929114d3149312b312d412541206046d927143e3c78028070c6094403bf90f003360b493146095403bf10b608e7743e3c780,URB_INTERRUPT out
2658,14.10112,1.37.1,host,USB,27,,URB_INTERRUPT out
2659,14.103129,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2660,14.103159,host,1.37.1,USB,27,,URB_INTERRUPT in
2661,14.103278,host,1.37.1,USB,91,40fa0001023300384c05fa800209c328ec0b6b126193403be80b0130ffe356ffe4070000d414436de512ffe3c5ff8012c41201b704046096413b070c6094403b,URB_INTERRUPT out
2662,14.10513,1.37.1,host,USB,27,,URB_INTERRUPT out
2663,14.107126,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2664,14.107158,host,1.37.1,USB,27,,URB_INTERRUPT in
2665,14.107477,host,1.37.1,USB,91,40fa0001023400384c05fa800209f4fb0f003360b494140033413d60b6f70b7911608b7743e3c78028f10b6197403bee0b00e0a52feb07d414221441383d0c40,URB_INTERRUPT out
2666,14.109131,1.37.1,host,USB,27,,URB_INTERRUPT out
2667,14.111118,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2668,14.111131,host,1.37.1,USB,27,,URB_INTERRUPT in
2669,14.111196,host,1.37.1,USB,91,40fa0001023500384c05fa80020a25383b0c42382f088911ca11aa112633c0b4511160b460a501330a3060b2103341b860b46111ed1160b460b8ffe374fb2733,URB_INTERRUPT out
2670,14.113142,1.37.1,host,USB,27,,URB_INTERRUPT out
2671,14.115127,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2672,14.115162,host,1.37.1,USB,27,,URB_INTERRUPT in
2673,14.115199,host,1.37.1,USB,91,40fa0001023600384c05fa80020a56c0b460b460a500330a3060a72633c0b4419860b460a5023360b2103360b4609860b4ffe360fb2733c0b460b460a5073360,URB_INTERRUPT out
2674,14.117132,1.37.1,host,USB,27,,URB_INTERRUPT out
2687,14.323154,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2688,14.323193,host,1.37.1,USB,27,,URB_INTERRUPT in
2689,14.323594,host,1.37.1,USB,91,40fa0001023700384c05fa80020a87a7721010320a3040b34f1040b3ffe352fb02149414ad10ee10ce102633e0b5551060b560a601330a3060b2103341b860b5,URB_INTERRUPT out
2690,14.325142,1.37.1,host,USB,27,,URB_INTERRUPT out
2691,14.327143,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2692,14.32717,host,1.37.1,USB,27,,URB_INTERRUPT in
2693,14.327224,host,1.37.1,USB,91,40fa0001023800384c05fa80020ab86510911060b560b8ffe33cfb2733e0b560b51b046699550000ff005055aa660000000030004a00503c080030c855003070,URB_INTERRUPT out
2694,14.329153,1.37.1,host,USB,27,,URB_INTERRUPT out
2695,14.33114,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2696,14.331173,host,1.37.1,USB,27,,URB_INTERRUPT in
2697,14.331239,host,1.37.1,USB,91,40fa0001023900384c05fa80020ae9740030000100400800003040080030001900500002005060a600330a3060a4013361a4023362a4033363a4043364a40533,URB_INTERRUPT out
2698,14.333139,1.37.1,host,USB,27,,URB_INTERRUPT out
2699,14.335136,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2700,14.335171,host,1.37.1,USB,27,,URB_INTERRUPT in
2701,14.33523,host,1.37.1,USB,91,40fa0001023a00384c05fa80020b1a65a4063366a42633e0b5419860b560a6023360b2103360b5609860b5ffe301fb2733e0b560b560a6073360a4083361a409,URB_INTERRUPT out
2702,14.337138,1.37.1,host,USB,27,,URB_INTERRUPT out
2703,14.339134,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2704,14.339166,host,1.37.1,USB,27,,URB_INTERRUPT in
2705,14.339183,host,1.37.1,USB,91,40fa0001023b00384c05fa80020b4b3362a40a3363a40b3364a40c3365a40d3366a49507d014601340936093413a180c413b260c44381d0c4638140c4038020c,URB_INTERRUPT out
2706,14.341227,1.37.1,host,USB,27,,URB_INTERRUPT out
2707,14.343142,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2708,14.343175,host,1.37.1,USB,27,,URB_INTERRUPT in
2709,14.343493,host,1.37.1,USB,91,40fa0001023c00384c05fa80020b7c90145a1202310230ffe360fc581200310230ffe35bfc0130ffe344ff90144038e80b541202310230ffe350fc5212f00752,URB_INTERRUPT out
2710,14.345128,1.37.1,host,USB,27,,URB_INTERRUPT out
2711,14.34714,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2712,14.347171,host,1.37.1,USB,27,,URB_INTERRUPT in
2713,14.347276,host,1.37.1,USB,91,40fa0001023d00384c05fa80020bad1202310230ffe349fc5112e9074338da0b9014d114036d00e046026d12936c2183447403eaa002136c00e009029114d414,URB_INTERRUPT out
2714,14.34914,1.37.1,host,USB,27,,URB_INTERRUPT out
2715,14.351135,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2716,14.351168,host,1.37.1,USB,27,,URB_INTERRUPT in
2717,14.351189,host,1.37.1,USB,91,40fa0001023e00384c05fa80020bdea912608dcd74403b120c036d06eae803e0e47f04008dc17404d800500c7c5b6c00e0bd4400ac0124d265f50b94143c7800,URB_INTERRUPT out
2718,14.35314,1.37.1,host,USB,27,,URB_INTERRUPT out
2719,14.355134,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2720,14.355168,host,1.37.1,USB,27,,URB_INTERRUPT in
2721,14.355194,host,1.37.1,USB,91,40fa0001023f00384c05fa80020c0f00d41422144138a10c40383b0c42382f089911da11b6112633c0b4591160b460a501330a3060b2103341b860b47511f611,URB_INTERRUPT out
2731,14.357125,1.37.1,host,USB,27,,URB_INTERRUPT out
2735,14.359125,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2736,14.359144,host,1.37.1,USB,27,,URB_INTERRUPT in
2737,14.359473,host,1.37.1,USB,91,40fa0001024000384c05fa80020c4060b460b8ffe37afa2733c0b460b460a500330a3060a72633c0b4419860b460a5023360b2103360b4609860b4ffe366fa27,URB_INTERRUPT out
2738,14.361126,1.37.1,host,USB,27,,URB_INTERRUPT out
2739,14.363136,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2740,14.363173,host,1.37.1,USB,27,,URB_INTERRUPT in
2741,14.363209,host,1.37.1,USB,91,40fa0001024100384c05fa80020c7133c0b460b460a5073360a7621110320a3040b3431140b3ffe358fa02149414bd10fe10da102633e0b55d1060b560a60133,URB_INTERRUPT out
2742,14.365141,1.37.1,host,USB,27,,URB_INTERRUPT out
2743,14.367136,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2744,14.367168,host,1.37.1,USB,27,,URB_INTERRUPT in
2745,14.367234,host,1.37.1,USB,91,40fa0001024200384c05fa80020ca20a3060b2103341b860b579109a1060b560b8ffe342fa2733e0b560b560a600330a3060a4013361a4023362a4033363a404,URB_INTERRUPT out
2746,14.369139,1.37.1,host,USB,27,,URB_INTERRUPT out
2747,14.371135,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2748,14.371169,host,1.37.1,USB,27,,URB_INTERRUPT in
2749,14.371185,host,1.37.1,USB,91,40fa0001024300384c05fa80020cd33364a4053365a4063366a41d04c855003088b1000068af0000a4ae000084ac0000c0ab0000a0a900000000003008000030,URB_INTERRUPT out
2750,14.37314,1.37.1,host,USB,27,,URB_INTERRUPT out
2751,14.375138,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2752,14.375176,host,1.37.1,USB,27,,URB_INTERRUPT in
2753,14.37558,host,1.37.1,USB,91,40fa0001024400384c05fa80020d0400ff005055aa66000019005066995500000200502633e0b5419860b560a6023360b2103360b5609860b5ffe305fa2733e0,URB_INTERRUPT out
2754,14.377137,1.37.1,host,USB,27,,URB_INTERRUPT out
2755,14.379147,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2756,14.379164,host,1.37.1,USB,27,,URB_INTERRUPT in
2757,14.37926,host,1.37.1,USB,91,40fa0001024500384c05fa80020d35b560b560a6073360a4083361a4093362a40a3363a40b3364a40c3365a40d3366a49307bb12fc12dc122633e0b55c1260b5,URB_INTERRUPT out
2758,14.381138,1.37.1,host,USB,27,,URB_INTERRUPT out
2759,14.383136,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2760,14.383155,host,1.37.1,USB,27,,URB_INTERRUPT in
2761,14.383178,host,1.37.1,USB,91,40fa0001024600384c05fa80020d6660a601330a3060b2103341b860b57812991260b560b8ffe3def92733e0b560b560a60d330a3060a40c3361a40b3362a40a,URB_INTERRUPT out
2762,14.385132,1.37.1,host,USB,27,,URB_INTERRUPT out
2763,14.387362,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2764,14.387376,host,1.37.1,USB,27,,URB_INTERRUPT in
2765,14.388228,host,1.37.1,USB,91,40fa0001024700384c05fa80020d973363a4093364a4083365a4073366a42633e0b5419860b560a6023360b2103360b5609860b5ffe3bef92733e0b560b560a6,URB_INTERRUPT out
2766,14.389131,1.37.1,host,USB,27,,URB_INTERRUPT out
2767,14.391131,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2768,14.391158,host,1.37.1,USB,27,,URB_INTERRUPT in
2769,14.391249,host,1.37.1,USB,91,40fa0001024800384c05fa80020dc8003360a4013361a4023362a4033363a4043364a4053365a4063366a44c070000d0147d111230479342e4003347b3479342,URB_INTERRUPT out
2770,14.393143,1.37.1,host,USB,27,,URB_INTERRUPT out
2771,14.395148,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2772,14.395199,host,1.37.1,USB,27,,URB_INTERRUPT in
2773,14.395445,host,1.37.1,USB,91,40fa0001024900384c05fa80020df9e4003c47b322ea3f002c9341c44220b33a4cb300e0b807133000e0b507153000e0b207143000e0af079014d01468114811,URB_INTERRUPT out
2774,14.397145,1.37.1,host,USB,27,,URB_INTERRUPT out
2775,14.399128,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2776,14.399147,host,1.37.1,USB,27,,URB_INTERRUPT in
2777,14.399184,host,1.37.1,USB,91,40fa0001024a00384c05fa80020e2a223140b3223240b3471120a24b1100a210320a3040b3451140b3ffe37af990140000d41422149d10ffe359fabe10dc1026,URB_INTERRUPT out
2778,14.40114,1.37.1,host,USB,27,,URB_INTERRUPT out
2779,14.403127,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2780,14.403143,host,1.37.1,USB,27,,URB_INTERRUPT in
2781,14.40353,host,1.37.1,USB,91,40fa0001024b00384c05fa80020e5b33c0b460b460a51d3100850074ff10ffe3adf900335f2b63a71d3100850074ffe3a5f90033003166a72633c0b460b460a5,URB_INTERRUPT out
2782,14.405149,1.37.1,host,USB,27,,URB_INTERRUPT out
2783,14.407127,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2784,14.407146,host,1.37.1,USB,27,,URB_INTERRUPT in
2785,14.407174,host,1.37.1,USB,91,40fa0001024c00384c05fa80020e8cf21000850074ffe399f975100032003140a360b800850074ffe390f9511000330a3060a2103360b4e0b4ffe341f92733c0,URB_INTERRUPT out
2786,14.40914,1.37.1,host,USB,27,,URB_INTERRUPT out
2787,14.411131,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2788,14.411146,host,1.37.1,USB,27,,URB_INTERRUPT in
2789,14.411229,host,1.37.1,USB,91,40fa0001024d00384c05fa80020ebdb460b460a5170400ff005055aa6600000000300019005066995500000200500001004000e40050a01d005000fb00500043,URB_INTERRUPT out
2790,14.413147,1.37.1,host,USB,27,,URB_INTERRUPT out
2791,14.415138,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2792,14.415171,host,1.37.1,USB,27,,URB_INTERRUPT in
2793,14.415197,host,1.37.1,USB,91,40fa0001024e00384c05fa80020eee0050003100850074ffe367f9609800320a3040a3103360b4e0b4ffe318f92633c0b4491160b460a51c3163820085007463,URB_INTERRUPT out
2794,14.417462,1.37.1,host,USB,27,,URB_INTERRUPT out
2795,14.419146,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2796,14.419179,host,1.37.1,USB,27,,URB_INTERRUPT in
2797,14.419429,host,1.37.1,USB,91,40fa0001024f00384c05fa80020f1fec400041b860b8ffe34ff9419860980a3063a2103360b4e0b4ffe300f92533c0b460b460a5003100850074ffe33df90732,URB_INTERRUPT out
2798,14.421141,1.37.1,host,USB,27,,URB_INTERRUPT out
2799,14.423137,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2800,14.423166,host,1.37.1,USB,27,,URB_INTERRUPT in
2801,14.42322,host,1.37.1,USB,91,40fa0001025000384c05fa80020f507a100a3040a3103360b4e0b4ffe3eef8003000e0c50b021494140000d4149410ffe33cfff3102633d3100032e0b460b460,URB_INTERRUPT out
2802,14.425142,1.37.1,host,USB,27,,URB_INTERRUPT out
2803,14.427137,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2804,14.427169,host,1.37.1,USB,27,,URB_INTERRUPT in
2805,14.427196,host,1.37.1,USB,91,40fa0001025100384c05fa80020f81a67210b21040a341a310330a3060b4a0b4ffe3d3f82233e0b4013260b460a66c100a3040a3103360b4a0b4ffe3c6f89414,URB_INTERRUPT out
2806,14.429154,1.37.1,host,USB,27,,URB_INTERRUPT out
2807,14.431141,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2808,14.431174,host,1.37.1,USB,27,,URB_INTERRUPT in
2809,14.431279,host,1.37.1,USB,91,40fa0001025200384c05fa80020fb20000a01c00500075005000ff005055aa660000000030004600506699550000e4005044106092403bfe0f003360b23c7800,URB_INTERRUPT out
2820,14.433142,1.37.1,host,USB,27,,URB_INTERRUPT out
2821,14.435139,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2822,14.435165,host,1.37.1,USB,27,,URB_INTERRUPT in
2823,14.43551,host,1.37.1,USB,91,40fa0001025300384c05fa80020fe30038080030d3144039020893149f1325ea0700c094a6c445200174b03da0b400ac1b13897430a044ac22eac007239441c4,URB_INTERRUPT out
2824,14.437142,1.37.1,host,USB,27,,URB_INTERRUPT out
2825,14.439136,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
2826,14.43917,host,1.37.1,USB,27,,URB_INTERRUPT in
2827,14.439207,host,1.37.1,USB,91,40fa0001025400384c05fa800210144220b73aba3a43b4002b239463e4ff2302eac0ff41c442206643c86c63b4113000e0a406639463ec010063b44d13609240,URB_INTERRUPT out
2828,14.441147,1.37.1,host,USB,27,,URB_INTERRUPT out
2829,14.443138,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
