,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_1,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y22,2,0,0,0,0,0,-2,-2,-2,0,-2,-2,0,-2,-3,-2,0,-2,
Y23,2,2,0,0,-2,-2,-2,-2,-2,2,0,-2,-2,-3,0,-2,-2,0,
Y24,2,-2,-1,0,-4,-2,0,0,-3,-3,-2,-2,-3,-1,-4,-3,0,-2,
Y25,0,1,0,-2,-2,-3,-2,0,0,-2,-2,-4,-2,-3,-2,0,-3,0,
Y26,2,0,0,0,-2,-2,-2,-3,-2,-2,-3,-3,0,-4,-2,-2,-2,-2,
Y27,0,-2,0,-2,-3,-2,-4,-3,-2,0,-3,0,-3,-3,-2,-2,-2,0,
Y28,2,-1,0,-3,-3,-2,-3,-2,-2,-2,0,0,-2,-2,-2,-2,-3,0,
Y29,0,-2,0,-2,-4,-2,-2,-3,-3,-3,-2,0,-3,-4,-2,-2,-2,0,
Y30,1,0,0,-2,-4,-4,-2,-2,-3,-2,0,-2,-2,-2,0,-3,-2,0,
Y31,0,-1,0,-2,-4,-4,-4,-3,-2,0,-2,0,-2,0,-2,-3,0,0,
Y32,2,-2,-2,-2,-4,-4,-2,-2,-2,0,-1,0,-3,-3,2,0,-3,-2,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_25,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,-2,0,-2,-3,-3,0,-2,,,2,0,0,0,2,-2,0,,
Y2,0,0,2,0,0,0,-2,1,0,2,3,0,2,0,1,0,2,2,
Y3,0,0,1,2,0,1,-2,-2,0,2,2,2,0,0,0,2,2,2,
Y4,0,-2,2,2,-2,2,0,0,1,2,0,0,0,0,2,0,2,2,
Y5,1,0,2,0,-2,-2,0,0,-2,0,2,0,-1,0,1,0,0,1,
Y6,2,-2,2,0,-2,-2,0,-2,0,2,0,0,2,0,2,0,0,0,
Y7,1,2,2,0,0,2,0,0,1,0,2,2,2,0,0,2,2,0,
Y8,0,0,0,0,0,0,0,-4,0,0,0,2,0,0,0,2,2,2,
Y9,0,1,0,0,0,0,0,-2,0,2,0,0,2,0,2,2,2,2,
Y10,0,2,0,0,1,1,-2,-2,0,0,2,-2,0,2,-1,2,0,0,
Y11,0,0,-2,0,2,-2,1,-2,2,2,2,-2,4,0,-4,0,1,0,
Y12,1,2,0,0,2,0,-2,-2,-2,2,2,0,0,0,-2,2,0,1,
Y13,0,2,-2,0,0,-2,0,0,-4,0,0,0,0,-2,0,0,0,2,
Y14,0,0,2,4,0,0,0,-2,1,1,-2,-2,0,-2,0,1,2,3,
Y15,0,4,0,0,0,0,0,0,-2,2,0,-2,2,0,1,-2,0,2,
Y16,3,0,0,0,0,0,0,-4,-2,0,-4,-2,2,0,0,-2,1,2,
Y17,2,2,0,0,0,-2,-4,0,-2,2,0,0,0,0,0,0,0,2,
Y18,2,2,-2,-2,0,-2,-4,0,0,-2,0,0,0,0,-2,0,0,1,
Y19,0,4,0,0,-1,0,0,-2,-2,2,0,-2,-2,0,0,-2,2,0,
Y20,-2,2,-2,0,0,-2,-2,0,0,0,-2,-4,-2,-2,-2,2,2,0,
Y21,2,0,0,-2,-2,-2,0,0,-3,0,-2,-2,-2,-2,-2,-2,-4,0,
Y22,0,-2,0,-2,-2,-2,-2,-4,-2,-4,-2,-3,-2,-2,-3,-2,0,0,
Y23,1,0,-2,0,-2,-3,-2,-2,0,0,-2,-2,-2,-2,0,-2,-2,0,
Y24,2,-2,-3,0,-3,-2,-2,-2,-3,-2,-2,-2,-3,-2,-2,-3,-2,0,
Y25,2,0,-2,-2,-2,-3,-3,0,-2,-1,-3,-2,-2,-3,-2,0,-3,0,
Y26,2,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,0,-2,
Y27,2,-2,0,-2,-3,-1,-3,-3,-1,-2,-2,0,-3,-2,-2,-2,-2,0,
Y28,0,-1,0,-3,-3,-2,-3,-2,-2,-2,0,0,-2,-3,-2,-2,-2,0,
Y29,0,-4,-2,-2,-2,-2,-4,-3,-2,-2,-2,0,-2,-4,-2,-4,0,0,
Y30,1,-2,-2,-2,-3,-2,-4,-2,-2,-3,0,-2,-2,-2,0,-3,-2,-2,
Y31,0,-1,0,-2,-4,-4,-4,-3,-2,0,-4,-2,-2,0,-3,-3,0,0,
Y32,1,-2,-2,-2,-4,-4,-2,-2,-3,0,-2,0,-2,-3,2,-2,-2,-2,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_26,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,-2,0,-2,-3,-3,0,-2,,,0,-2,0,-2,0,-2,-2,,
Y2,-2,0,2,2,-1,0,0,0,0,1,2,2,0,0,0,2,2,2,
Y3,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,4,2,0,
Y4,1,-2,0,0,0,0,0,0,1,2,0,2,0,0,2,0,0,2,
Y5,1,-2,0,0,-2,-2,-2,0,-4,2,2,0,0,0,1,-2,-2,1,
Y6,0,0,-2,-2,2,-2,0,0,0,0,2,0,0,0,2,0,2,2,
Y7,0,2,1,0,0,0,2,0,1,-2,2,2,1,0,0,2,2,2,
Y8,0,0,-2,0,-2,-2,0,-2,-2,0,0,2,0,0,0,2,2,2,
Y9,0,1,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,2,2,
Y10,0,0,0,0,1,0,0,0,-2,0,2,0,0,2,-2,2,0,2,
Y11,0,0,-2,0,4,-2,1,-2,0,1,2,-2,1,2,-2,0,2,2,
Y12,1,2,0,0,0,-2,-2,-2,-4,2,2,0,-2,0,-2,2,2,0,
Y13,-2,0,-2,0,0,-2,-2,2,-2,-2,2,0,0,0,-2,0,2,2,
Y14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,
Y15,0,2,2,0,-2,0,0,2,-2,2,0,-2,2,0,0,-2,2,2,
Y16,1,-2,0,-2,-2,0,0,-2,-2,0,-2,-2,2,-2,0,-2,3,2,
Y17,1,0,-2,-2,0,-2,-2,0,-2,1,0,0,0,0,0,2,2,2,
Y18,0,2,-2,-2,0,-2,-3,-2,-2,-2,2,0,-2,0,-2,0,2,2,
Y19,0,0,0,-2,-2,-2,0,-2,-2,0,0,0,-2,0,0,-2,2,-2,
Y20,0,0,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,0,2,4,0,
Y21,0,-2,2,-2,-4,-2,0,-2,-3,0,-3,-2,-2,-2,-3,-2,-1,0,
Y22,0,-2,0,-2,-2,-2,-2,-2,-4,-4,-2,-2,-4,-4,-3,-4,2,0,
Y23,1,-4,-2,-2,-2,-3,-2,-3,-2,0,-2,-2,-2,-2,0,-2,-1,0,
Y24,2,-2,-3,-2,-3,-4,-2,0,-3,-2,-2,0,-3,-2,-2,-3,-2,1,
Y25,0,-2,-3,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,0,-2,0,
Y26,0,-2,0,0,-2,-2,-3,-3,-2,-3,-2,-2,-2,-3,-3,-2,0,0,
Y27,0,-2,-2,-2,-3,-2,-2,-3,0,-2,-2,-2,-3,-2,-4,-2,-2,2,
Y28,0,-3,-2,-3,-3,-2,-2,-4,-2,-2,0,0,-1,-4,-4,-2,-1,2,
Y29,0,-4,-2,-2,-3,0,0,-2,-2,-2,-1,0,-3,-4,-4,-2,-2,0,
Y30,0,-2,0,-2,-3,-3,-2,-3,-2,-3,0,0,-2,-2,0,-2,-2,0,
Y31,0,-2,0,0,-3,-2,-2,-3,-2,0,-2,0,-3,-1,-3,-3,-2,0,
Y32,1,-2,-1,0,-3,-3,-2,-3,-2,0,-1,0,-2,-3,0,-2,-2,-2,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_27,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,-2,0,-2,-2,-2,-2,-2,,,0,0,2,0,2,2,0,,
Y2,-4,0,0,0,-1,0,0,0,0,1,1,0,0,0,2,2,0,0,
Y3,-2,0,1,-2,0,0,0,-2,0,0,2,2,0,0,0,2,2,-2,
Y4,-2,-4,0,-2,0,0,-2,0,0,0,0,0,0,0,2,0,0,0,
Y5,-2,-2,0,0,-2,-2,-2,-2,-4,0,0,0,-2,0,1,-2,0,0,
Y6,-4,0,-2,-2,2,-2,-2,-2,-2,0,2,0,0,0,0,2,2,0,
Y7,-3,-2,1,-2,0,0,2,0,0,-4,0,2,1,0,0,2,0,0,
Y8,-2,-4,-2,0,-2,-2,0,-4,-2,0,2,2,0,0,1,2,2,0,
Y9,-2,-2,0,0,2,0,-2,-2,-2,0,2,-2,2,0,0,2,2,0,
Y10,-2,-2,0,0,0,0,0,0,-2,-2,2,-2,0,2,-1,4,0,1,
Y11,-2,-2,-2,-2,0,-4,1,0,0,1,0,-2,1,0,-2,0,1,0,
Y12,0,-2,2,2,0,-2,-2,-1,-2,2,2,0,-2,-2,-2,2,0,1,
Y13,0,-2,-2,0,-2,0,0,2,-2,-2,2,0,0,2,0,2,0,0,
Y14,-1,0,2,0,0,0,2,0,0,1,0,0,0,0,2,2,2,1,
Y15,-2,1,0,0,-2,0,0,2,-2,2,0,-2,2,0,1,0,2,0,
Y16,0,-2,0,-2,-2,4,0,-2,-2,0,-2,0,2,-2,0,0,2,2,
Y17,0,0,-2,-2,0,-2,-2,2,-4,2,2,0,2,2,2,2,2,0,
Y18,0,2,-2,0,-2,-2,-1,0,-2,-2,2,0,0,2,0,2,2,3,
Y19,0,0,0,-2,-1,0,0,-2,-2,2,1,2,0,0,2,0,2,2,
Y20,0,0,-2,0,0,0,0,0,-2,0,0,0,0,-2,0,4,4,0,
Y21,0,0,2,-2,-2,-2,0,-2,-2,0,-1,-2,-2,0,-1,0,-2,0,
Y22,0,-2,2,0,-2,-2,-2,-2,-2,0,0,0,-2,0,-1,-2,2,2,
Y23,0,-2,0,0,0,-1,0,-1,-2,2,0,0,-2,0,2,0,1,2,
Y24,2,0,-1,-2,-1,0,0,2,-1,0,0,2,0,0,1,0,0,1,
Y25,-2,0,-1,0,0,0,0,0,0,0,0,1,0,-1,0,2,-1,2,
Y26,0,0,0,0,0,1,-1,-1,0,0,0,-1,0,0,0,0,0,0,
Y27,0,0,0,0,-1,-1,-2,-1,2,0,0,2,-1,0,0,0,-1,2,
Y28,-2,-1,0,-1,-1,-1,0,-2,0,0,4,2,2,-1,0,1,0,2,
Y29,0,0,0,0,0,0,2,1,0,0,0,2,0,0,-2,2,0,0,
Y30,-1,0,0,-2,-1,-1,0,0,0,0,2,2,0,0,0,1,0,2,
Y31,-2,-1,0,0,0,0,0,-1,-1,0,0,2,-1,2,0,-1,2,2,
Y32,0,-2,-1,2,-1,-1,0,-1,0,2,-1,2,0,-1,2,0,0,0,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_28,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,0,-2,-2,0,-2,-2,,,2,0,2,0,2,2,2,,
Y2,-3,0,0,-4,-1,0,-2,0,-2,0,1,0,0,-2,1,2,0,-1,
Y3,-4,0,1,-2,2,2,0,-4,-2,0,0,0,-2,0,0,4,2,-4,
Y4,-3,-4,-2,-2,-2,-2,-2,0,0,-2,-2,0,-2,0,2,0,1,0,
Y5,-3,0,0,0,-2,-2,0,0,-4,0,-2,0,-2,0,0,0,0,-1,
Y6,-6,0,0,-4,2,0,-2,-2,-2,2,0,-2,0,0,-2,0,0,-2,
Y7,-4,-4,0,-4,-2,0,0,0,-2,-2,-2,0,1,0,0,1,-2,-2,
Y8,-4,-4,-2,0,-2,-2,0,-1,-2,-2,0,0,0,-2,0,1,0,0,
Y9,-4,-3,0,0,0,2,0,-2,0,-2,0,-2,0,2,2,2,0,1,
Y10,-4,-2,0,0,0,1,0,-2,0,-2,1,-2,0,4,-1,2,0,0,
Y11,-2,-4,-4,-2,-2,-2,0,-2,0,0,0,-2,1,2,0,-2,1,0,
Y12,-2,-2,2,2,2,0,-2,-2,-1,0,2,0,-2,-2,-2,2,0,1,
Y13,-2,-4,-2,-2,-2,0,-2,0,0,-2,2,0,0,2,0,2,0,0,
Y14,-2,0,0,0,-2,2,2,-2,1,1,0,-2,-2,2,2,2,0,1,
Y15,-2,-1,-2,2,-2,-2,0,2,0,2,0,0,0,0,2,0,0,2,
Y16,0,0,0,0,-2,2,0,0,-2,0,-2,0,2,0,0,0,0,0,
Y17,-1,-2,0,0,2,0,-2,2,-2,1,2,0,0,2,2,2,2,0,
Y18,-2,2,-2,0,0,-2,-1,0,0,0,2,0,0,2,2,2,2,2,
Y19,-2,2,0,0,0,2,0,-2,0,2,1,2,2,2,2,0,2,2,
Y20,-4,0,0,0,0,0,2,0,0,0,0,-1,2,-2,2,4,2,0,
Y21,-2,0,2,0,0,0,0,0,-1,0,-1,-2,-2,4,0,0,-2,0,
Y22,0,0,2,0,0,0,2,-2,0,-2,2,1,-2,0,-1,0,2,2,
Y23,0,0,0,2,0,0,2,-1,0,2,0,0,2,0,4,0,2,4,
Y24,0,2,0,0,0,2,0,2,-1,0,0,0,0,2,3,2,2,3,
Y25,0,1,0,2,0,0,1,0,2,1,1,2,2,0,0,2,0,0,
Y26,0,2,0,0,0,1,0,0,0,1,0,-1,4,2,0,2,2,0,
Y27,0,2,2,2,0,0,0,0,2,0,0,2,0,1,0,2,0,2,
Y28,0,0,1,0,0,-1,0,0,2,2,4,2,2,0,0,3,0,0,
Y29,0,0,0,2,1,0,4,2,2,2,2,4,2,2,0,4,2,0,
Y30,-1,0,2,-1,0,0,0,0,1,0,2,0,0,2,2,2,2,2,
Y31,0,0,2,0,1,2,1,-1,0,0,0,2,0,2,0,0,2,2,
Y32,1,0,-1,2,0,0,0,0,1,2,0,2,0,0,2,2,0,0,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_29,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,0,-2,0,0,0,-2,,,2,0,2,2,2,0,2,,
Y2,-4,0,0,-4,0,0,-2,2,-4,1,1,0,2,-2,1,0,-2,-2,
Y3,-4,-2,-1,-2,4,2,0,0,0,0,0,0,-2,-2,0,2,0,-4,
Y4,-4,-4,-4,-2,-2,-2,0,0,0,0,-2,0,-2,0,4,0,0,-2,
Y5,-4,0,-2,0,-4,-2,0,-2,-1,0,-2,-2,-1,0,1,0,-2,-2,
Y6,-4,0,-2,-4,0,0,-2,-4,0,2,0,-4,2,0,-2,-2,0,-4,
Y7,-4,-4,-1,-2,-2,0,0,0,0,-2,-2,0,1,2,0,1,-2,-4,
Y8,-4,-6,-2,2,-2,-2,-2,-1,0,0,0,0,2,0,2,1,-2,0,
Y9,-4,-4,-2,0,0,2,-2,-2,0,-2,0,0,0,0,2,2,0,1,
Y10,-4,-2,0,0,0,1,-2,-2,0,-2,1,0,0,1,0,2,0,0,
Y11,-4,-4,-4,0,0,0,1,0,0,2,0,0,1,4,-2,0,0,0,
Y12,-2,-2,0,2,0,-2,-2,-1,-1,2,4,-2,-2,0,-2,2,0,0,
Y13,-4,-4,-2,0,-2,0,-2,0,0,-2,0,0,4,0,0,0,0,0,
Y14,-3,0,0,0,0,0,2,0,1,1,0,-2,0,0,2,0,0,1,
Y15,-4,0,-2,0,-2,0,2,0,0,2,0,0,2,0,2,0,0,2,
Y16,-2,-2,-2,0,-2,2,0,0,-2,2,2,0,2,0,0,0,1,0,
Y17,-2,-2,-2,0,0,0,0,2,-2,2,0,0,0,2,4,2,2,0,
Y18,-2,2,-4,0,0,0,-1,0,0,0,2,0,0,2,0,2,2,2,
Y19,-4,2,0,0,-1,2,0,0,2,4,2,2,2,2,2,0,2,0,
Y20,-4,0,0,0,0,0,2,2,0,2,0,-1,4,0,0,4,2,-2,
Y21,-4,0,0,0,0,0,0,0,0,2,0,0,-2,4,-1,0,-2,0,
Y22,0,0,0,0,0,0,2,0,0,0,2,1,0,0,-1,0,2,0,
Y23,0,2,0,0,2,0,0,0,2,2,0,0,2,2,4,0,2,2,
Y24,0,2,0,2,0,4,2,4,1,2,2,2,0,2,3,2,2,2,
Y25,-2,1,0,2,2,0,0,2,2,2,3,2,2,2,2,2,2,2,
Y26,-2,2,0,2,2,2,0,2,2,2,0,0,2,2,2,2,2,0,
Y27,0,2,2,2,0,2,2,0,2,2,1,4,0,2,2,2,0,2,
Y28,-2,0,2,2,1,2,0,2,2,2,4,2,2,0,0,2,0,0,
Y29,0,2,2,4,3,4,3,2,2,3,2,4,2,2,0,3,2,0,
Y30,-1,2,4,1,2,2,2,0,3,2,4,2,2,4,4,2,2,2,
Y31,0,0,2,2,3,2,2,0,0,2,2,4,3,2,0,0,2,2,
Y32,0,-2,-1,2,1,2,2,0,0,2,0,0,2,0,2,2,2,0,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_30,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,0,2,0,0,2,-2,,,2,0,2,2,4,0,2,,
Y2,-3,0,-2,-2,0,0,-2,2,-2,1,0,0,2,0,1,0,0,0,
Y3,-3,-4,0,-2,2,2,0,-2,0,-2,2,-2,-4,-2,0,2,0,-4,
Y4,-4,-2,-2,0,-2,0,0,0,1,0,0,0,0,0,0,0,1,-2,
Y5,-4,-2,-2,0,-2,-2,2,-2,-1,0,0,-2,-2,-2,0,-2,0,-1,
Y6,-3,-2,0,-2,0,0,-2,-2,0,2,0,0,4,0,-2,0,-2,0,
Y7,-2,-3,0,0,-2,0,0,0,0,-2,0,2,1,0,2,1,0,-2,
Y8,-5,-3,-2,0,-2,-2,-2,-1,0,0,0,2,0,-2,2,0,-2,0,
Y9,-4,-3,-2,0,0,2,0,-2,0,-2,0,0,0,0,2,2,-1,0,
Y10,-4,-2,0,0,2,1,-2,0,-2,-2,1,0,0,1,0,0,-2,0,
Y11,-2,-3,-3,0,0,0,1,2,0,2,0,0,1,4,-2,0,0,0,
Y12,-2,-2,0,0,0,-2,0,-1,-1,2,2,0,-2,0,-2,2,0,0,
Y13,-4,-2,-2,0,0,0,0,2,0,-2,2,2,2,2,0,2,0,0,
Y14,-2,-2,0,0,0,0,2,0,2,2,2,-2,0,0,2,0,-2,1,
Y15,-4,0,0,2,-2,2,0,2,2,3,2,-2,2,0,2,-2,0,2,
Y16,-2,-2,0,2,-2,2,2,-2,0,2,0,0,2,2,-2,0,0,0,
Y17,-2,-2,0,0,2,-2,2,4,-2,2,0,0,2,2,4,2,0,0,
Y18,-2,2,-4,0,2,0,0,0,-2,0,2,0,2,2,0,4,2,0,
Y19,-2,2,0,2,0,2,2,2,2,2,3,2,2,0,2,2,2,-2,
Y20,-4,0,0,2,2,0,2,2,2,2,0,2,4,0,2,3,2,-2,
Y21,-2,2,2,2,0,2,0,0,2,2,0,0,0,2,0,-2,-2,2,
Y22,-2,0,-2,2,0,2,2,2,2,0,0,0,0,2,0,0,2,2,
Y23,0,2,0,0,2,2,2,1,4,4,2,-2,2,2,3,2,2,2,
Y24,0,4,0,2,1,4,2,6,2,2,2,2,0,2,2,1,2,2,
Y25,0,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,
Y26,0,2,0,2,2,2,2,1,2,1,2,1,2,2,2,2,4,0,
Y27,0,0,4,2,2,2,2,1,6,2,2,4,1,3,2,2,2,2,
Y28,-2,0,2,1,1,2,2,2,3,4,3,0,4,2,0,2,2,0,
Y29,-2,2,2,2,3,4,3,2,2,2,3,3,2,2,0,3,2,2,
Y30,-2,0,2,1,2,4,4,1,3,2,4,2,2,3,4,2,2,2,
Y31,0,-1,2,2,3,4,2,3,1,4,2,4,3,2,2,2,4,2,
Y32,1,0,-1,2,1,2,4,2,0,4,1,2,2,1,4,2,0,0,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_31,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,0,0,1,0,4,0,,,2,0,4,2,2,0,0,,
Y2,-3,0,-2,-2,0,0,0,0,-2,1,1,0,0,0,0,-2,0,0,
Y3,-2,-2,0,0,2,2,0,-2,0,0,0,-2,-2,0,-2,2,0,-2,
Y4,-3,-2,-2,0,-2,0,0,0,0,2,0,0,0,0,-2,0,0,-2,
Y5,-3,0,0,0,-2,-2,0,0,-1,2,0,-2,-2,-2,0,-2,-2,-2,
Y6,-2,-2,0,-2,0,0,0,-2,2,2,0,-2,2,0,-2,0,-2,-2,
Y7,-2,-3,-2,0,-2,0,2,0,0,-2,0,2,1,0,2,0,0,-2,
Y8,-2,-2,-4,2,-2,0,0,-1,0,0,0,2,0,0,2,0,-2,0,
Y9,-3,-3,-2,-2,0,2,0,0,-2,0,0,0,0,0,0,0,-1,0,
Y10,-3,0,-2,2,2,1,-2,0,0,0,1,-2,-2,1,-1,0,-2,0,
Y11,-2,-3,-1,0,0,-2,1,-2,0,2,0,-2,1,1,-2,-2,0,0,
Y12,-2,-2,0,0,0,-2,-2,-2,-1,2,2,0,0,0,-2,0,2,0,
Y13,-2,-2,-4,0,0,0,0,2,-2,0,2,0,2,2,0,0,0,0,
Y14,-3,-2,0,2,0,0,0,0,1,2,0,-2,0,0,2,0,0,1,
Y15,-4,0,0,2,0,2,2,2,0,2,2,0,0,0,2,-2,0,2,
Y16,-2,-2,0,0,0,2,0,-2,-2,0,2,0,2,2,-2,0,0,2,
Y17,-2,-2,-2,0,0,-2,2,4,0,1,0,0,2,2,2,2,0,0,
Y18,-4,0,-4,0,2,0,0,0,0,0,2,0,2,2,-2,2,2,1,
Y19,0,4,0,0,0,2,4,2,2,0,2,2,2,0,2,-2,2,-2,
Y20,-2,0,0,2,2,2,2,4,2,0,2,2,2,2,0,1,2,0,
Y21,-2,2,2,2,0,2,0,2,2,2,2,0,0,2,0,-2,-1,0,
Y22,0,0,0,0,0,2,2,2,2,0,2,0,0,2,0,-2,0,2,
Y23,0,2,2,0,2,2,2,1,4,4,4,0,2,2,2,2,1,2,
Y24,0,2,2,2,2,3,2,4,2,2,2,2,2,2,2,0,0,2,
Y25,0,2,1,4,4,2,2,4,4,2,3,2,2,2,0,2,0,2,
Y26,0,2,2,2,2,3,2,2,4,0,2,1,6,2,2,0,4,0,
Y27,2,0,0,2,0,0,2,1,2,2,2,4,2,3,0,0,0,0,
Y28,0,0,1,0,0,2,2,2,2,4,4,2,3,2,2,2,0,0,
Y29,-2,0,0,0,3,4,3,2,2,2,4,4,3,2,2,3,2,2,
Y30,-1,2,2,0,2,4,4,0,2,2,4,2,2,3,2,2,2,2,
Y31,0,0,4,2,3,4,2,2,2,4,4,2,3,4,1,2,2,0,
Y32,1,2,-1,0,0,2,4,2,0,4,1,2,2,1,4,2,0,-2,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_32,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,-2,0,1,1,2,0,,,2,0,4,2,2,2,2,,
Y2,-3,0,0,-2,0,0,-2,0,0,0,1,0,0,0,0,0,0,0,
Y3,-2,-2,2,-2,0,2,-2,-2,0,0,0,-2,-2,2,0,2,2,-2,
Y4,-3,-2,2,0,0,0,0,2,2,2,0,0,0,0,0,2,0,-2,
Y5,-3,-2,2,-2,-2,0,0,-2,-1,0,0,0,0,0,-1,0,-2,-3,
Y6,-1,-2,2,-1,2,0,0,-2,0,0,0,-2,2,2,-4,0,-2,-2,
Y7,-2,-2,0,0,-2,0,0,-2,-2,-2,0,2,1,0,2,0,0,0,
Y8,0,0,-2,0,0,0,0,-2,0,0,2,2,0,0,2,2,-2,-2,
Y9,-3,-2,0,-2,0,2,0,-2,-2,0,2,2,0,0,2,2,0,1,
Y10,-3,0,-2,0,2,1,-2,0,0,-2,0,0,-2,1,-1,2,0,2,
Y11,-2,-2,-2,0,2,-2,0,-2,-2,0,2,0,1,1,-2,-2,0,2,
Y12,0,-2,0,0,0,-4,-4,-3,-2,2,2,0,0,2,-2,2,2,0,
Y13,0,-2,-2,2,0,-2,0,2,-2,0,4,0,4,2,0,2,0,0,
Y14,-2,0,0,2,2,0,0,0,1,0,0,-2,0,0,0,2,0,1,
Y15,-2,-2,0,4,2,2,2,0,0,1,2,0,2,0,1,-2,-2,2,
Y16,-2,-2,0,2,0,4,2,-4,-2,2,2,0,2,0,0,2,0,2,
Y17,-2,-4,-2,2,0,-2,2,1,-2,1,0,0,2,2,2,2,0,0,
Y18,-1,0,-1,0,2,0,0,0,0,2,2,2,2,2,0,4,2,1,
Y19,0,4,0,0,0,2,2,2,2,0,2,2,2,0,2,0,2,0,
Y20,-2,2,0,2,2,2,2,4,0,0,2,3,2,2,0,2,1,0,
Y21,-2,0,2,2,0,2,0,2,2,2,2,2,2,2,0,0,-1,2,
Y22,0,2,2,2,2,2,2,2,4,0,2,2,2,2,2,0,2,2,
Y23,0,2,2,2,4,2,2,2,2,4,4,0,2,3,3,2,3,4,
Y24,2,4,2,2,0,3,2,3,2,1,2,2,2,2,2,2,2,3,
